0.0000,    98.563
0.0020,    97.998
0.0040,    97.403
0.0060,    96.792
0.0080,    96.289
0.0100,    95.892
0.0120,    95.526
0.0140,    95.160
0.0160,    94.839
0.0180,    94.534
0.0200,    94.198
0.0220,    93.878
0.0240,    93.664
0.0260,    93.542
0.0280,    93.420
0.0300,    93.283
0.0320,    93.130
0.0340,    92.916
0.0360,    92.550
0.0380,    92.169
0.0400,    91.940
0.0420,    91.879
0.0440,    91.818
0.0460,    91.604
0.0480,    91.299
0.0500,    91.055
0.0520,    90.933
0.0540,    90.826
0.0560,    90.551
0.0580,    90.093
0.0600,    89.666
0.0620,    89.529
0.0640,    89.529
0.0660,    89.239
0.0680,    88.979
0.0700,    90.292
0.0720,    94.564
0.0740,   101.050
0.0760,   107.154
0.0780,   110.999
0.0800,   112.952
0.0820,   114.601
0.0840,   116.874
0.0860,   119.545
0.0880,   122.108
0.0900,   124.412
0.0920,   126.610
0.0940,   128.685
0.0960,   130.516
0.0980,   131.966
0.1000,   133.004
0.1020,   133.736
0.1040,   134.255
0.1060,   134.453
0.1080,   134.240
0.1100,   133.645
0.1120,   132.882
0.1140,   132.088
0.1160,   131.173
0.1180,   130.074
0.1200,   128.792
0.1220,   127.281
0.1240,   125.465
0.1260,   123.314
0.1280,   121.010
0.1300,   118.797
0.1320,   116.828
0.1340,   115.241
0.1360,   113.899
0.1380,   112.586
0.1400,   111.121
0.1420,   109.641
0.1440,   108.451
0.1460,   107.535
0.1480,   106.543
0.1500,   105.277
0.1520,   103.934
0.1540,   102.805
0.1560,   101.859
0.1580,   100.836
0.1600,    99.753
0.1620,    98.868
0.1640,    98.242
0.1660,    97.677
0.1680,    96.976
0.1700,    96.228
0.1720,    95.541
0.1740,    94.961
0.1760,    94.458
0.1780,    94.015
0.1800,    93.634
0.1820,    93.298
0.1840,    92.977
0.1860,    92.642
0.1880,    92.306
0.1900,    92.001
0.1920,    91.757
0.1940,    91.513
0.1960,    91.192
0.1980,    90.887
0.2000,    90.627
0.2020,    90.399
0.2040,    90.093
0.2060,    89.727
0.2080,    89.407
0.2100,    89.086
0.2120,    88.583
0.2140,    87.896
0.2160,    87.377
0.2180,    87.255
0.2200,    87.179
0.2220,    86.690
0.2240,    86.248
0.2260,    87.438
0.2280,    91.513
0.2300,    97.708
0.2320,   103.705
0.2340,   107.749
0.2360,   110.053
0.2380,   111.869
0.2400,   114.021
0.2420,   116.416
0.2440,   118.797
0.2460,   121.193
0.2480,   123.711
0.2500,   126.244
0.2520,   128.517
0.2540,   130.318
0.2560,   131.676
0.2580,   132.668
0.2600,   133.370
0.2620,   133.782
0.2640,   133.874
0.2660,   133.675
0.2680,   133.248
0.2700,   132.592
0.2720,   131.630
0.2740,   130.379
0.2760,   128.990
0.2780,   127.587
0.2800,   126.015
0.2820,   123.970
0.2840,   121.513
0.2860,   119.117
0.2880,   117.195
0.2900,   115.699
0.2920,   114.356
0.2940,   112.998
0.2960,   111.594
0.2980,   110.175
0.3000,   108.787
0.3020,   107.520
0.3040,   106.376
0.3060,   105.323
0.3080,   104.361
0.3100,   103.568
0.3120,   102.942
0.3140,   102.362
0.3160,   101.782
0.3180,   101.187
0.3200,   100.684
0.3220,   100.256
0.3240,    99.829
0.3260,    99.326
0.3280,    98.746
0.3300,    98.105
0.3320,    97.403
0.3340,    96.625
0.3360,    95.831
0.3380,    95.175
0.3400,    94.641
0.3420,    94.152
0.3440,    93.664
0.3460,    93.206
0.3480,    92.779
0.3500,    92.367
0.3520,    91.909
0.3540,    91.436
0.3560,    90.948
0.3580,    90.460
0.3600,    89.926
0.3620,    89.391
0.3640,    88.918
0.3660,    88.476
0.3680,    87.972
0.3700,    87.438
0.3720,    87.041
0.3740,    86.752
0.3760,    86.263
0.3780,    85.805
0.3800,    86.752
0.3820,    90.444
0.3840,    96.411
0.3860,   102.316
0.3880,   106.177
0.3900,   108.161
0.3920,   109.778
0.3940,   111.930
0.3960,   114.463
0.3980,   116.981
0.4000,   119.392
0.4020,   121.757
0.4040,   123.909
0.4060,   125.664
0.4080,   127.129
0.4100,   128.426
0.4120,   129.479
0.4140,   130.150
0.4160,   130.440
0.4180,   130.532
0.4200,   130.532
0.4220,   130.242
0.4240,   129.525
0.4260,   128.548
0.4280,   127.648
0.4300,   126.793
0.4320,   125.664
0.4340,   123.985
0.4360,   121.879
0.4380,   119.743
0.4400,   117.866
0.4420,   116.355
0.4440,   115.089
0.4460,   113.914
0.4480,   112.708
0.4500,   111.442
0.4520,   110.221
0.4540,   109.031
0.4560,   107.825
0.4580,   106.665
0.4600,   105.704
0.4620,   104.972
0.4640,   104.346
0.4660,   103.629
0.4680,   102.835
0.4700,   102.103
0.4720,   101.523
0.4740,   101.096
0.4760,   100.684
0.4780,   100.165
0.4800,    99.600
0.4820,    99.158
0.4840,    98.898
0.4860,    98.593
0.4880,    98.105
0.4900,    97.525
0.4920,    97.037
0.4940,    96.731
0.4960,    96.533
0.4980,    96.319
0.5000,    96.014
0.5020,    95.694
0.5040,    95.419
0.5060,    95.144
0.5080,    94.763
0.5100,    94.290
0.5120,    93.817
0.5140,    93.313
0.5160,    92.703
0.5180,    91.986
0.5200,    91.223
0.5220,    90.460
0.5240,    89.727
0.5260,    88.888
0.5280,    87.713
0.5300,    86.721
0.5320,    87.560
0.5340,    91.528
0.5360,    97.739
0.5380,   103.507
0.5400,   106.894
0.5420,   108.420
0.5440,   109.733
0.5460,   111.701
0.5480,   114.005
0.5500,   116.218
0.5520,   118.354
0.5540,   120.521
0.5560,   122.520
0.5580,   124.107
0.5600,   125.313
0.5620,   126.366
0.5640,   127.297
0.5660,   127.861
0.5680,   127.907
0.5700,   127.541
0.5720,   127.052
